BLOCK,DISTRICT,State_Name,year,month,RF_average,GWL_average,fid,fclayey_sum,sandy_sum,clayskeletal_sum,floamy_sum,sand_pct,floamy_pct,f_clayey_pct,t2m_value,tp_value,swvl1_value,swvl2_value,sro_value,ssro_value,e_value,pev_value
Morna,Muzaffarnagar,UP,2024.0,3.0,1.6451612903225807,-16.21266120370968,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,4.0,0.0,-17.17267859,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,5.0,0.0,-20.74951927471154,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,6.0,0.06781115879828326,-19.897857155357144,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,7.0,1.342914979757085,-19.382916609666665,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,8.0,0.7596774193548387,-20.00798075028846,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,28.156424628363716,7.51123939620124,0.3849354750580258,0.3762504077619976,0.0006610327418457,8.768355591983991e-05,-0.0034035595583393,-0.0050021555604568
Morna,Muzaffarnagar,UP,2024.0,9.0,1.8508333333333333,-17.537499995673077,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,27.344229758322776,7.590961333438083,0.3748915328635826,0.3795787738250182,0.0014359270881123,0.000434863701125,-0.0032554828662525,-0.0044715900443964
Morna,Muzaffarnagar,UP,2024.0,10.0,0.0,-18.152931082241377,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,11.0,0.0,-18.92057692048077,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,20.856007344013936,0.0096088423464984,0.1457350119814142,0.1801676508542653,3.3740967161385337e-08,3.486201039941243e-05,-0.0012759059973832,-0.0045947989759345
Morna,Muzaffarnagar,UP,2024.0,12.0,1.6846153846153848,-19.18706520673913,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,14.644963561596514,1.1681854139379904,0.1767218490036166,0.1793368141667372,1.0046256459824944e-05,3.23889492906006e-05,-0.0007986282346909,-0.0041207090020179
Morna,Muzaffarnagar,UP,2025.0,1.0,0.5052631578947369,-19.22999954,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,2.0,0.0,-7.417096752935484,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,3.0,0.0,-7.517903193322581,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,4.0,0.0,-7.745766679466667,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,5.0,0.0,-7.837548409733871,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,6.0,0.0,-8.150566697133334,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,7.0,0.0,-8.148064547975807,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,8.0,0.0,-7.728064486951613,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,9.0,0.0,-7.406750011491667,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,10.0,0.0,-7.2144919055,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,11.0,0.0,-7.555420158260504,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2024.0,12.0,0.0,-7.7395967668629035,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar,Ghaziabad,UP,2025.0,1.0,0.0,-7.809749961,27,0,0,0,76680.0,0.0,0.0352149814780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parichhatgarh,Meerut,UP,2023.0,4.0,0.0,0.7157500000000001,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,26.467947368501868,0.3358514229269148,0.1843109267312775,0.1938366860713599,1.612621105560726e-06,6.137529253350488e-06,-0.0015890760720654,-0.0067348723698102
Parichhatgarh,Meerut,UP,2023.0,5.0,0.0,1.0,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,28.771221539959217,1.4090878832265266,0.2162576342528721,0.2001045923562919,2.03594420970646e-05,4.8460697498682845e-06,-0.0019444076329727,-0.006870203140139
Parichhatgarh,Meerut,UP,2023.0,6.0,0.0,1.0,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,31.114373856070657,1.7945372287582302,0.2244637001985274,0.1886290632703769,3.095158160403854e-05,3.7257913877139062e-06,-0.0014584550997183,-0.0064104036855622
Parichhatgarh,Meerut,UP,2023.0,7.0,0.0,1.0,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,28.695177416531543,5.116994196813811,0.38344318461868,0.3750455598411319,0.0005212703077986,6.779238664415707e-05,-0.0023633720356174,-0.0034161946496123
Parichhatgarh,Meerut,UP,2023.0,8.0,0.0,1.0,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,29.107224259286557,1.8992957876913203,0.3445519121937782,0.3503593803201831,9.89702126183679e-05,2.587830632627909e-05,-0.0030172420794484,-0.0044498991959218
Parichhatgarh,Meerut,UP,2023.0,9.0,0.0,-3.539365079365079,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,28.24857531853442,1.8366327422220003,0.3134163346680455,0.3226533855282286,0.0001219472487821,1.611049467169752e-05,-0.002745097668244,-0.004004564534861
Parichhatgarh,Meerut,UP,2023.0,10.0,0.0,-9.5313,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,24.733587569710597,0.0492646200336375,0.1755934518838078,0.2110978774304659,2.425956059087413e-07,1.347345064917267e-05,-0.0019615432421776,-0.0043360306248771
Parichhatgarh,Meerut,UP,2023.0,11.0,0.0,-9.520982142857141,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,20.51833175563213,0.1048651783627534,0.1481676592766863,0.1675085392388157,4.07859084745163e-07,1.1683617223878503e-05,-0.0007601796873441,-0.0031135415145834
Parichhatgarh,Meerut,UP,2023.0,12.0,0.0,-9.755500000000001,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,15.513970025980248,0.0207628175879846,0.1545997478677042,0.1619048666654143,8.091639236108219e-08,1.0177606278438527e-05,-0.0004365576584545,-0.002509924790488
Parichhatgarh,Meerut,UP,2024.0,1.0,0.0,-9.85983870967742,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,11.962857074857508,0.1459719331197018,0.1443627138557674,0.1585736969731888,7.433711074691877e-07,8.958169771216512e-06,-0.0003143897317437,-0.002090202442095
Parichhatgarh,Meerut,UP,2024.0,2.0,0.0,-14.393625984251969,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,15.9398348634348,0.3951119058911905,0.2165865575742421,0.202251822918466,2.600584078011724e-06,7.836490426283569e-06,-0.001094946781475,-0.0035695493965169
Parichhatgarh,Meerut,UP,2024.0,3.0,0.0,-13.893467741935483,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,21.43563742967521,1.3947363930678218,0.1932631131238157,0.204283998972215,3.4608036627826055e-05,1.2610769255340111e-05,-0.0020224873379236,-0.0078691638713269
Parichhatgarh,Meerut,UP,2024.0,4.0,0.0,-14.387875000000001,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,28.29849204777172,0.0450790293491299,0.1397915244852222,0.1527536298493919,1.3725454831336886e-07,9.610173045807672e-06,-0.0008788116555221,-0.0120957631231197
Parichhatgarh,Meerut,UP,2024.0,5.0,0.0,-15.065000000000001,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,32.72707162533167,0.1115539678472018,0.1401873405624485,0.1504008976918346,3.751000574667623e-07,6.85880688778176e-06,-0.0007568340124738,-0.0129586167504671
Parichhatgarh,Meerut,UP,2024.0,6.0,0.0,-15.97804775280899,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,33.836458506074344,2.229040748518218,0.1761225476204974,0.1582323656142132,3.0143754716022468e-05,4.57111708949369e-06,-0.0011965279773451,-0.012650060839951
Parichhatgarh,Meerut,UP,2024.0,7.0,0.0,-16.30760752688172,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,29.67132791003341,6.402377359522213,0.3539078719960818,0.3317660859545822,0.000414659598192,4.0078817615928e-05,-0.0035586044942058,-0.0054310107820392
Parichhatgarh,Meerut,UP,2024.0,8.0,0.0,-16.045668539325842,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,28.175360107421877,8.155377928415934,0.3873693513870239,0.3781094376246134,0.0008832798510168,2.6103449939303877e-05,-0.0032473828426251,-0.0048073453083634
Parichhatgarh,Meerut,UP,2024.0,9.0,0.0,-15.494460227272727,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parichhatgarh,Meerut,UP,2024.0,10.0,0.0,-15.268663978494624,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parichhatgarh,Meerut,UP,2024.0,11.0,0.0,-15.291136490250697,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parichhatgarh,Meerut,UP,2024.0,12.0,0.0,-15.193943548387097,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,14.54538345336914,1.251249502102534,0.1787165999412536,0.1798766454060872,8.133643329225984e-06,1.513452752988087e-05,-0.0007657183693178,-0.0038767215640594
Parichhatgarh,Meerut,UP,2025.0,1.0,0.0,-15.09675,40,0,10365,0,90253.0,0.0035844609561042,0.0312116116421881,0.0,13.680517770059454,0.2926174665209632,0.2367799253583704,0.2312826724922132,1.988538116857859e-06,2.752155057848695e-05,-0.00121795441106,-0.003477947077708
Pilana,Baghpat,UP,2019.0,7.0,4.871428571428571,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2019.0,8.0,5.66774193548387,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2019.0,9.0,0.26666666666666666,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2019.0,10.0,0.2903225806451613,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2019.0,11.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2019.0,12.0,0.5161290322580645,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,1.0,1.4068965517241379,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,2.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,3.0,3.0454545454545454,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,6.0,2.3,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,7.0,6.064516129032258,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,8.0,7.645161290322581,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,9.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,10.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,11.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2020.0,12.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,1.0,0.8516129032258064,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,2.0,0.07857142857142858,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,3.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,4.0,0.13333333333333333,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,5.0,2.238709677419355,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,6.0,1.8533333333333333,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,7.0,8.948387096774193,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2021.0,8.0,11.59032258064516,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,28.65924950801965,4.112245046731197,0.3505881627400716,0.3571350791237571,0.0002759779366015,2.4271289710282648e-05,-0.0042519198279037,-0.0061173975241906
Pilana,Baghpat,UP,2021.0,9.0,12.126666666666667,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,27.41631177986193,5.8403325956572525,0.3884057865202802,0.3900687175726741,0.0005637664828923,4.519166281136007e-05,-0.0034436053479289,-0.0048485689245914
Pilana,Baghpat,UP,2021.0,10.0,2.161290322580645,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,24.343817522540785,2.586087071670676,0.3101392900418935,0.3251181281587612,0.0002936991018758,8.907805541015901e-05,-0.0033941769049907,-0.0053537451697267
Pilana,Baghpat,UP,2021.0,11.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,18.672356006711027,0.0028256459934131,0.2058113092599913,0.2445585675941881,1.4177740744033097e-08,2.6471695381651232e-05,-0.0019567887722911,-0.0045915650673095
Pilana,Baghpat,UP,2021.0,12.0,0.07741935483870968,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2022.0,1.0,3.0903225806451617,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,12.7719480452999,3.1007601291902605,0.3193340365604687,0.3062239423874885,7.641523294413702e-05,1.5937630754100006e-05,-0.0013418681994681,-0.0028063362108803
Pilana,Baghpat,UP,2022.0,2.0,0.9,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,15.262671954076994,1.7908155082906567,0.3016850514981731,0.3116142605085792,4.059609324122565e-05,2.100431653310372e-05,-0.0024465771629211,-0.0046669181653023
Pilana,Baghpat,UP,2022.0,3.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,23.930257698874804,0.0471822857783533,0.1621115450589162,0.1899558588393829,2.722782261558541e-07,1.8673450491325594e-05,-0.0024738064097275,-0.0081850356188069
Pilana,Baghpat,UP,2022.0,4.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,30.056675134814764,0.0938894175555346,0.1398125069696198,0.1527806249054722,3.55414794658261e-07,1.404359879284444e-05,-0.0015744300585521,-0.0117533288907798
Pilana,Baghpat,UP,2022.0,5.0,2.3806451612903223,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,31.244785505570707,1.3522390022217854,0.1742064122134034,0.1651131431261698,2.490995741753743e-05,1.0091979997094358e-05,-0.0017403368337325,-0.0110880640997264
Pilana,Baghpat,UP,2022.0,6.0,1.4666666666666666,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,32.892357235863095,1.242434326807658,0.1570864376567659,0.1556670955249241,7.513548272895387e-05,2.045996524040155e-05,-0.0012414133514366,-0.0116161578734006
Pilana,Baghpat,UP,2022.0,7.0,6.04516129032258,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2022.0,8.0,0.7548387096774193,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2022.0,9.0,5.7,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2022.0,10.0,2.2,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2022.0,11.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2022.0,12.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,1.0,0.529032258064516,23.47999954,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,2.0,0.0,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,3.0,3.509677419354839,0.0,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,4.0,0.10666666666666667,-22.53124990425,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,5.0,2.2666666666666666,-23.695350914736842,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,6.0,2.6486486486486487,-26.450124979374998,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,7.0,1.5066037735849056,-27.091499948166664,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,8.0,0.40846774193548385,-27.613225829516132,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,9.0,0.20124999999999998,-27.49249996935185,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,10.0,0.019433198380566806,-27.26269236,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,11.0,0.09333333333333332,-26.10642853830357,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2023.0,12.0,0.0,-23.778916645166664,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,1.0,0.0,-22.620806416935483,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,2.0,0.8482758620689654,-21.487053598928572,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,3.0,0.967741935483871,-21.54677418733871,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,4.0,0.18000000000000002,-22.760803579999997,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,5.0,0.4875,-25.05801723663793,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,6.0,0.21083333333333334,-27.09396549724138,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,7.0,0.7580645161290323,-27.810083245916665,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,8.0,0.4379032258064516,-28.18010875445652,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,9.0,0.7808333333333334,-27.662321448571426,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,10.0,0.0,-27.53749992137931,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,11.0,0.0,-27.196666699999998,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2024.0,12.0,1.2193548387096775,-26.238804506086957,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilana,Baghpat,UP,2025.0,1.0,0.0,-24.795000075,29,0,0,0,93051.0,0.0,0.0465212728196564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,2.0,0.0,-8.051733333333333,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,3.0,0.0,-8.224516129032258,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,4.0,0.0,-8.362608333333334,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,5.0,0.0,-8.535298387096773,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,6.0,0.0,-9.013775,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,7.0,0.0,-8.823387096774193,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,8.0,0.0,-8.47725806451613,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,28.156424628363716,7.51123939620124,0.3849354750580258,0.3762504077619976,0.0006610327418457,8.768355591983991e-05,-0.0034035595583393,-0.0050021555604568
Purqaji,Muzaffarnagar,UP,2024.0,9.0,0.0,-8.38375,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,27.344229758322776,7.590961333438083,0.3748915328635826,0.3795787738250182,0.0014359270881123,0.000434863701125,-0.0032554828662525,-0.0044715900443964
Purqaji,Muzaffarnagar,UP,2024.0,10.0,0.0,-8.531532258064518,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purqaji,Muzaffarnagar,UP,2024.0,11.0,0.0,-8.762666666666666,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,20.856007344013936,0.0096088423464984,0.1457350119814142,0.1801676508542653,3.3740967161385337e-08,3.486201039941243e-05,-0.0012759059973832,-0.0045947989759345
Purqaji,Muzaffarnagar,UP,2024.0,12.0,0.0,-8.796129032258065,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,14.644963561596514,1.1681854139379904,0.1767218490036166,0.1793368141667372,1.0046256459824944e-05,3.23889492906006e-05,-0.0007986282346909,-0.0041207090020179
